UID,Timestamp,Value,Device_id,Node_id
C-BLCW1-KM1-T-PV-_451FB1_TZ2,2022-05-26T14:08:55.378Z,55.34218,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{26754A24-F26C-4991-8288-251A3A55ED24}:io.AIS._451FB1_TZ2.Signal.Value
C-BLCW1-KM1-T-PV-L41RM1_TZ1,2022-05-26T14:08:55.378Z,51.11238,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{26754A24-F26C-4991-8288-251A3A55ED24}:io.AIS.L41RM1_TZ1.Signal.Value
C-BLCW1-KM1-T-PV-L41EP1_TZC,2022-05-26T14:08:55.378Z,49.65439,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{26754A24-F26C-4991-8288-251A3A55ED24}:io.AIS.L41EP1_TZC.Signal.Value
C-BLCW1-KM1-T-PV-_481FB1_TZ1,2022-05-26T14:08:55.378Z,51.064316,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{26754A24-F26C-4991-8288-251A3A55ED24}:io.AIS._481FB1_TZ1.Signal.Value
C-BLCW1-KM1-I-PV-L41IX1_VFD_IZ1,2022-05-26T14:08:55.378Z,0.45941862,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{26754A24-F26C-4991-8288-251A3A55ED24}:io.AIS.L41IX1_VFD_IZ1.Signal.Value
C-BLCW1-KM1-T-PV-L41EP1_TZ6,2022-05-26T14:08:55.378Z,48.933395,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{26754A24-F26C-4991-8288-251A3A55ED24}:io.AIS.L41EP1_TZ6.Signal.Value
C-BLCW1-KM1-T-PV-L41EP1_TZA,2022-05-26T14:08:55.378Z,49.093613,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{26754A24-F26C-4991-8288-251A3A55ED24}:io.AIS.L41EP1_TZA.Signal.Value
C-BLCW1-KM1-P-PV-L41BF1_DPT,2022-05-26T14:08:55.378Z,1.9302663,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{26754A24-F26C-4991-8288-251A3A55ED24}:io.AIS.L41BF1_DPT.Signal.Value
C-BLCW1-KM1-L-PV-L21HP2A_LZ1,2022-05-26T14:08:55.378Z,5.6613693,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{26754A24-F26C-4991-8288-251A3A55ED24}:io.AIS.L21HP2A_LZ1.Signal.Value
C-BLCW1-KM1-T-PV-L41SR1_TZ1,2022-05-26T14:08:55.378Z,57.761505,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{26754A24-F26C-4991-8288-251A3A55ED24}:io.AIS.L41SR1_TZ1.Signal.Value
C-BLCW1-KM1-T-PV-_451FB1_TZ4,2022-05-26T14:08:55.378Z,36.612503,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{26754A24-F26C-4991-8288-251A3A55ED24}:io.AIS._451FB1_TZ4.Signal.Value
C-BLCW1-KM1-Q-PV-L912K2_XZB,2022-05-26T14:08:55.378Z,12.207217,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{26754A24-F26C-4991-8288-251A3A55ED24}:io.AIS.L912K2_XZB.Signal.Value
C-BLCW1-KM1-T-PV-L41BF1_TZG,2022-05-26T14:08:55.378Z,48.645004,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{26754A24-F26C-4991-8288-251A3A55ED24}:io.AIS.L41BF1_TZG.Signal.Value
C-BLCW1-KM1-T-PV-_481FB1_TZ2,2022-05-26T14:08:55.378Z,50.615707,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{26754A24-F26C-4991-8288-251A3A55ED24}:io.AIS._481FB1_TZ2.Signal.Value
C-BLCW1-KM1-T-PV-L41EP1_TZ5,2022-05-26T14:08:55.378Z,51.753265,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{26754A24-F26C-4991-8288-251A3A55ED24}:io.AIS.L41EP1_TZ5.Signal.Value
C-BLCW1-KM1-T-PV-_481FB1_TZ3,2022-05-26T14:08:55.378Z,39.608612,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{26754A24-F26C-4991-8288-251A3A55ED24}:io.AIS._481FB1_TZ3.Signal.Value
C-BLCW1-KM1-I-PV-L41IX2_VFD_IZ1,2022-05-26T14:08:55.378Z,0.41062027,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{26754A24-F26C-4991-8288-251A3A55ED24}:io.AIS.L41IX2_VFD_IZ1.Signal.Value
C-BLCW1-KM1-S-PV-L41LD3_ZZ1,2022-05-26T14:08:55.378Z,96.47822,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{26754A24-F26C-4991-8288-251A3A55ED24}:io.AIS.L41LD3_ZZ1.Signal.Value
C-BLCW1-KM1-T-PV-_481FB1_TZ4,2022-05-26T14:08:55.378Z,42.476532,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{26754A24-F26C-4991-8288-251A3A55ED24}:io.AIS._481FB1_TZ4.Signal.Value
C-BLCW1-KM1-T-PV-L41IX1_TZ1,2022-05-26T14:08:55.378Z,59.427795,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{26754A24-F26C-4991-8288-251A3A55ED24}:io.AIS.L41IX1_TZ1.Signal.Value
C-BLCW1-KM1-T-PV-L41EP1_TZ9,2022-05-26T14:08:55.378Z,50.872055,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{26754A24-F26C-4991-8288-251A3A55ED24}:io.AIS.L41EP1_TZ9.Signal.Value
C-BLCW1-KM1-P-PV-L41LU1_PZ1,2022-05-26T14:08:55.378Z,85.076675,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{26754A24-F26C-4991-8288-251A3A55ED24}:io.AIS.L41LU1_PZ1.Signal.Value
C-BLCW1-KM1-T-PV-_451FB1_TZ1,2022-05-26T14:08:55.378Z,55.95102,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{26754A24-F26C-4991-8288-251A3A55ED24}:io.AIS._451FB1_TZ1.Signal.Value
C-BLCW1-KM1-T-PV-L41IX2_TZ5,2022-05-26T14:08:55.378Z,69.89014,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{26754A24-F26C-4991-8288-251A3A55ED24}:io.AIS.L41IX2_TZ5.Signal.Value
C-BLCW1-KM1-T-PV-_451FB1_TZ3,2022-05-26T14:08:55.378Z,43.3257,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{26754A24-F26C-4991-8288-251A3A55ED24}:io.AIS._451FB1_TZ3.Signal.Value
C-BLCW1-KM1-T-PV-L41EP1_TZ7,2022-05-26T14:08:55.378Z,50.615707,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{26754A24-F26C-4991-8288-251A3A55ED24}:io.AIS.L41EP1_TZ7.Signal.Value
C-BLCW1-KM1-T-PV-L41IX1_TZ7,2022-05-26T14:08:55.378Z,58.73883,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{26754A24-F26C-4991-8288-251A3A55ED24}:io.AIS.L41IX1_TZ7.Signal.Value
C-BLCW1-KM1-T-PV-L41IX2_TZ3,2022-05-26T14:08:55.378Z,70.48294,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{26754A24-F26C-4991-8288-251A3A55ED24}:io.AIS.L41IX2_TZ3.Signal.Value
C-BLCW1-KM1-L-PV-L91LC2_WZ1,2022-05-26T14:08:55.378Z,75.06218,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{26754A24-F26C-4991-8288-251A3A55ED24}:io.AIS.L91LC2_WZ1.Signal.Value
C-BLCW1-KM1-T-PV-L41EP1_TZB,2022-05-26T14:08:55.378Z,51.7052,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{26754A24-F26C-4991-8288-251A3A55ED24}:io.AIS.L41EP1_TZB.Signal.Value
C-BLCW1-KM1-Q-PV-L912K1_XZ1,2022-05-26T14:08:55.378Z,101.77768,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{26754A24-F26C-4991-8288-251A3A55ED24}:io.AIS.L912K1_XZ1.Signal.Value
C-BLCW1-KM1-T-PV-L41IX2_TZD,2022-05-26T14:08:55.378Z,53.980316,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{26754A24-F26C-4991-8288-251A3A55ED24}:io.AIS.L41IX2_TZD.Signal.Value
C-BLCW1-KM1-T-PV-L41SR1_TZ2,2022-05-26T14:08:55.378Z,55.999084,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{26754A24-F26C-4991-8288-251A3A55ED24}:io.AIS.L41SR1_TZ2.Signal.Value
C-BLCW1-KM1-P-PV-L41SR1_GB_PZ1,2022-05-26T14:08:55.378Z,0.68693066,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{26754A24-F26C-4991-8288-251A3A55ED24}:io.AIS.L41SR1_GB_PZ1.Signal.Value
C-BLCW1-KL1-R-PV-461KL1_SZ1,2022-05-26T14:08:55.38Z,3.420495,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._461KL1_SZ1.Signal.Value
C-BLCW1-KL1-I-PV-461KL1_IZ1,2022-05-26T14:08:55.38Z,297.85764,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._461KL1_IZ1.Signal.Value
C-BLCW1-CM1-L-PV-_611AE2_LZ1,2022-05-26T14:08:55.382Z,9.010635,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{430D70CD-9326-4371-94E2-B2445C502BA8}:IO.AIS._611AE2_LZ1.Signal.Value
C-BLCW1-CM1-P-PV-561EP1_PZ1,2022-05-26T14:08:55.382Z,-69.81,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{430D70CD-9326-4371-94E2-B2445C502BA8}:IO.AIS._561EP1_PZ1.Signal.Value
C-BLCW1-CM1-T-PV-_561EP1_TZ1,2022-05-26T14:08:55.382Z,64.423584,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{430D70CD-9326-4371-94E2-B2445C502BA8}:IO.AIS._561EP1_TZ1.Signal.Value
C-BLCW1-CM1-P-PV-_561PJBF1_PR,2022-05-26T14:08:55.382Z,6.453956,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{430D70CD-9326-4371-94E2-B2445C502BA8}:IO.AIS._561PJBF1_PR.Signal.Value
C-BLCW1-CM1-L-PV-531HP3_LZ1,2022-05-26T14:08:55.382Z,13.729977,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{430D70CD-9326-4371-94E2-B2445C502BA8}:IO.AIS._531HP3_LZ1.Signal.Value
C-BLCW1-CM1-P-PV-_561BM1_PZ2,2022-05-26T14:08:55.382Z,-11.60907,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{430D70CD-9326-4371-94E2-B2445C502BA8}:IO.AIS._561BM1_PZ2.Signal.Value
C-BLCW1-CM1-F-PV-_531WF2_QZ1,2022-05-26T14:08:55.382Z,0.007629511,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{430D70CD-9326-4371-94E2-B2445C502BA8}:IO.AIS._531WF2_QZ1.Signal.Value
C-BLCW1-CM1-R-PV-_5612D2_SZ1,2022-05-26T14:08:55.382Z,586.3184,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{430D70CD-9326-4371-94E2-B2445C502BA8}:IO.AIS._5612D2_SZ1.Signal.Value
C-BLCW1-CM1-T-PV-_561EP1_TZ2,2022-05-26T14:08:55.382Z,59.949646,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{430D70CD-9326-4371-94E2-B2445C502BA8}:IO.AIS._561EP1_TZ2.Signal.Value
C-BLCW1-CM1-P-PV-_561BM1_PZ1,2022-05-26T14:08:55.382Z,-0.9079132,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{430D70CD-9326-4371-94E2-B2445C502BA8}:IO.AIS._561BM1_PZ1.Signal.Value
C-BLCW1-CM1-L-PV-_611AE1_LZ1,2022-05-26T14:08:55.382Z,26.53556,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{430D70CD-9326-4371-94E2-B2445C502BA8}:IO.AIS._611AE1_LZ1.Signal.Value
C-BLCW1-CM1-L-PV-_512HP1_LZ1,2022-05-26T14:08:55.382Z,7.5564203,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{430D70CD-9326-4371-94E2-B2445C502BA8}:IO.AIS._512HP1_LZ1.Signal.Value
C-BLCW1-CM1-Q-PV-_561SK1_XZ1A,2022-05-26T14:08:55.382Z,15.270313,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{430D70CD-9326-4371-94E2-B2445C502BA8}:IO.AIS._561SK1_XZ1A.Signal.Value
C-BLCW1-CM1-J-PV-LC3_PCC_INC1_JZ1,2022-05-26T14:08:55.382Z,207.75159,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{430D70CD-9326-4371-94E2-B2445C502BA8}:IO.AIS.LC3_PCC_INC1_JZ1.Signal.Value
C-BLCW1-CM1-I-PV-_5612D2_IZ1,2022-05-26T14:08:55.382Z,73.22131,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{430D70CD-9326-4371-94E2-B2445C502BA8}:IO.AIS._5612D2_IZ1.Signal.Value
C-BLCW1-CM1-J-PV-LC3_PCC_INC2_JZ1,2022-05-26T14:08:55.382Z,436.33173,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{430D70CD-9326-4371-94E2-B2445C502BA8}:IO.AIS.LC3_PCC_INC2_JZ1.Signal.Value
C-BLCW1-CM1-O-PV-_561FN5_XZ1,2022-05-26T14:08:55.382Z,1.8463416,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{430D70CD-9326-4371-94E2-B2445C502BA8}:IO.AIS._561FN5_XZ1.Signal.Value
C-BLCW1-CM1-P-PV-591BF1_DPT,2022-05-26T14:08:55.382Z,196.8986,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{430D70CD-9326-4371-94E2-B2445C502BA8}:IO.AIS._591BF1_DPT.Signal.Value
C-BLCW1-CM1-J-PV-MCC15_JZ1,2022-05-26T14:08:55.382Z,276.76813,UTCMFGIOTBCW-01,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{430D70CD-9326-4371-94E2-B2445C502BA8}:IO.AIS.MCC15_JZ1.Signal.Value
C-BLCW1-CM2-P-PV-_562SR1_PZ1,2022-05-26T14:08:55.387Z,-3.4424362,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{214DC65A-450C-4231-B484-532D951FE2B6}:IO.AIS._562SR1_PZ1.Signal.Value
C-BLCW1-CM2-P-PV-562SR1_PR1,2022-05-26T14:08:55.387Z,0.012207218,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{214DC65A-450C-4231-B484-532D951FE2B6}:IO.AIS._562SR1_PR1.Signal.Value
C-BLCW1-CM2-I-PV-_592BE1_IZ1,2022-05-26T14:08:55.387Z,0.04386969,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{214DC65A-450C-4231-B484-532D951FE2B6}:IO.AIS._592BE1_IZ1.Signal.Value
C-BLCW1-CM2-J-PV-_562IX1_JZ1,2022-05-26T14:08:55.387Z,8.806706,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{214DC65A-450C-4231-B484-532D951FE2B6}:IO.AIS._562IX1_JZ1.Signal.Value
C-BLCW1-CM2-P-PV-K21BF3_DPT,2022-05-26T14:08:55.387Z,3.7811856,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{214DC65A-450C-4231-B484-532D951FE2B6}:IO.AIS.K21BF3_DPT.Signal.Value
C-BLCW1-CM2-P-PV-_562EP1_PZ2,2022-05-26T14:08:55.387Z,-105.82895,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{214DC65A-450C-4231-B484-532D951FE2B6}:IO.AIS._562EP1_PZ2.Signal.Value
C-BLCW1-CM2-Q-PV-_562SK1_XZ1A,2022-05-26T14:08:55.387Z,6.7063403,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{214DC65A-450C-4231-B484-532D951FE2B6}:IO.AIS._562SK1_XZ1A.Signal.Value
C-BLCW1-CM1-O-PV-_571FN2_XZ1,2022-05-26T14:08:55.401Z,1.9862669,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CAC84780-5534-48D5-9DB2-5C5A42CB17BB}:IO.AIS._571FN2_XZ1.Signal.Value
C-BLCW1-CM1-S-PV-_571LD4_ZZ1,2022-05-26T14:08:55.401Z,54.732586,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CAC84780-5534-48D5-9DB2-5C5A42CB17BB}:IO.AIS._571LD4_ZZ1.Signal.Value
C-BLCW1-CM1-S-PV-_571LD3_ZZ1,2022-05-26T14:08:55.401Z,6.796368,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CAC84780-5534-48D5-9DB2-5C5A42CB17BB}:IO.AIS._571LD3_ZZ1.Signal.Value
C-BLCW1-CM1-S-PV-_564DV1_ZZ1,2022-05-26T14:08:55.401Z,2.4780653,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CAC84780-5534-48D5-9DB2-5C5A42CB17BB}:IO.AIS._564DV1_ZZ1.Signal.Value
C-BLCW1-CM1-I-PV-_571BC1_IZ1,2022-05-26T14:08:55.401Z,0.9391928,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CAC84780-5534-48D5-9DB2-5C5A42CB17BB}:IO.AIS._571BC1_IZ1.Signal.Value
C-BLCW1-CM1-I-PV-_571FN2_IZ1,2022-05-26T14:08:55.401Z,82.56962,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CAC84780-5534-48D5-9DB2-5C5A42CB17BB}:IO.AIS._571FN2_IZ1.Signal.Value
C-BLCW1-PH1-T-PC-4512L1_PID:MV.Value,2022-05-26T14:08:55.411Z,887.85535,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->Root/Control Network/Cooller/Applications/Cooler/Control Modules/KILN_CAL_FIRING/4512L1_PID:MV.Value
C-BLCW1-CL1-T-PV-_471EP1_TZ4,2022-05-26T14:08:55.411Z,201.1078,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{4919B0A0-42EA-4898-8487-F3FDC004BDB0}:IO.AIS._471EP1_TZ4.Signal.Value
C-BLCW1-CL1-L-PV-_491SB1_LZA,2022-05-26T14:08:55.411Z,29.029755,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{4919B0A0-42EA-4898-8487-F3FDC004BDB0}:IO.AIS._491SB1_LZA.Signal.Value
C-BLCW1-CL1-P-PC-471LD1_PID:MV.Value,2022-05-26T14:08:55.411Z,-2.5768661,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->Root/Control Network/Cooller/Applications/Cooler/Control Modules/CLINKER_DUST_TRANS_GRP2/471LD1_PID:MV.Value
C-BLCW1-CL1-F-PV-_481_RWF1_QZ2,2022-05-26T14:08:55.411Z,135.58252,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{4919B0A0-42EA-4898-8487-F3FDC004BDB0}:IO.AIS._481_RWF1_QZ2.Signal.Value
C-BLCW1-CL1-I-PV-_491FN3_IZ1,2022-05-26T14:08:55.411Z,66.06532,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{4919B0A0-42EA-4898-8487-F3FDC004BDB0}:IO.AIS._491FN3_IZ1.Signal.Value
C-BLCW1-CL1-P-PV-PC_PFISTER_BLR_AIR_PRES,2022-05-26T14:08:55.411Z,365.75876,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{4919B0A0-42EA-4898-8487-F3FDC004BDB0}:IO.AIS.PC_PFISTER_BLR_AIR_PRES.Signal.Value
C-BLCW1-CL1-R-PV-_481_RWF1_SZ1,2022-05-26T14:08:55.411Z,286.28976,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{4919B0A0-42EA-4898-8487-F3FDC004BDB0}:IO.AIS._481_RWF1_SZ1.Signal.Value
C-BLCW1-CL1-F-PC-471FN3_PID:MV.Value,2022-05-26T14:08:55.411Z,184.84686,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->Root/Control Network/Cooller/Applications/Cooler/Control Modules/CLINKER_DUST_TRANS_GRP2/471FN3_PID:MV.Value
C-BLCW1-CL1-Q-PV-_471SK1_XZA,2022-05-26T14:08:55.411Z,18.430761,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{4919B0A0-42EA-4898-8487-F3FDC004BDB0}:IO.AIS._471SK1_XZA.Signal.Value
C-BLCW1-CL1-I-PV-_481_RWF1_IZ1,2022-05-26T14:08:55.411Z,12.833325,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{4919B0A0-42EA-4898-8487-F3FDC004BDB0}:IO.AIS._481_RWF1_IZ1.Signal.Value
C-BLCW1-CL1-L-PV-_481_RWF1_LZ1,2022-05-26T14:08:55.411Z,2.3490958,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{4919B0A0-42EA-4898-8487-F3FDC004BDB0}:IO.AIS._481_RWF1_LZ1.Signal.Value
C-BLCW1-CL1-F-PC-471FA2_PID:MV.Value,2022-05-26T14:08:55.411Z,159.22786,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->Root/Control Network/Cooller/Applications/Cooler/Control Modules/CLINKER_DUST_TRANS_GRP2/471FA2_PID:MV.Value
C-BLCW1-CL1-P-PV-_471VM1_PZ3,2022-05-26T14:08:55.411Z,3.8142366,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{4919B0A0-42EA-4898-8487-F3FDC004BDB0}:IO.AIS._471VM1_PZ3.Signal.Value
C-BLCW1-CL1-P-PV-_471VM1_PZ2,2022-05-26T14:08:55.411Z,4.3354163,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{4919B0A0-42EA-4898-8487-F3FDC004BDB0}:IO.AIS._471VM1_PZ2.Signal.Value
C-BLCW1-CL1-I-PV-_471RA2_IZ1,2022-05-26T14:08:55.411Z,2.8433967,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{4919B0A0-42EA-4898-8487-F3FDC004BDB0}:IO.AIS._471RA2_IZ1.Signal.Value
C-BLCW1-CL1-J-PV-_471TRCC1_VZ1,2022-05-26T14:08:55.411Z,24.144426,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{4919B0A0-42EA-4898-8487-F3FDC004BDB0}:IO.AIS._471TRCC1_VZ1.Signal.Value
C-BLCW1-CL1-I-PV-_471TRCC2_IZ2,2022-05-26T14:08:55.411Z,113.392845,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{4919B0A0-42EA-4898-8487-F3FDC004BDB0}:IO.AIS._471TRCC2_IZ2.Signal.Value
C-BLCW1-CL1-P-PV-_471EP1_PZ1,2022-05-26T14:08:55.411Z,-2.54673,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{4919B0A0-42EA-4898-8487-F3FDC004BDB0}:IO.AIS._471EP1_PZ1.Signal.Value
C-BLCW1-CL1-F-PC-471FN1_PID:MV.Value,2022-05-26T14:08:55.411Z,204.00482,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->Root/Control Network/Cooller/Applications/Cooler/Control Modules/CLINKER_DUST_TRANS_GRP2/471FN1_PID:MV.Value
C-BLCW1-CL1-R-PV-_481_RWF1_RA_SZ1,2022-05-26T14:08:55.411Z,286.47287,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{4919B0A0-42EA-4898-8487-F3FDC004BDB0}:IO.AIS._481_RWF1_RA_SZ1.Signal.Value
C-BLCW1-CL1-I-PV-_491DB3_IZ1,2022-05-26T14:08:55.411Z,39.6582,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{4919B0A0-42EA-4898-8487-F3FDC004BDB0}:IO.AIS._491DB3_IZ1.Signal.Value
C-BLCW1-CL1-P-PC-CUGP_PID:MV.Value,2022-05-26T14:08:55.411Z,458.87997,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->Root/Control Network/Cooller/Applications/Cooler/Control Modules/CLINKER_DUST_TRANS_GRP2/CUGP_PID:MV.Value
C-BLCW1-CL1-T-PV-_471HC1_TZ1,2022-05-26T14:08:55.411Z,169.3202,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{4919B0A0-42EA-4898-8487-F3FDC004BDB0}:IO.AIS._471HC1_TZ1.Signal.Value
C-BLCW1-CL1-I-PV-_471TRCC3_IZ1,2022-05-26T14:08:55.411Z,266.52017,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{4919B0A0-42EA-4898-8487-F3FDC004BDB0}:IO.AIS._471TRCC3_IZ1.Signal.Value
C-BLCW1-CL1-I-PV-M11CP3_IZ1,2022-05-26T14:08:55.411Z,119.52537,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{4919B0A0-42EA-4898-8487-F3FDC004BDB0}:IO.AIS.M11CP3_IZ1.Signal.Value
C-BLCW1-CL1-J-PV-_471TRCC2_VZ2,2022-05-26T14:08:55.411Z,21.356512,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{4919B0A0-42EA-4898-8487-F3FDC004BDB0}:IO.AIS._471TRCC2_VZ2.Signal.Value
C-BLCW1-CL1-J-PV-_471TRCC3_VZ1,2022-05-26T14:08:55.411Z,44.02568,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{4919B0A0-42EA-4898-8487-F3FDC004BDB0}:IO.AIS._471TRCC3_VZ1.Signal.Value
C-BLCW1-CL1-J-PV-E201S1_JZ1,2022-05-26T14:08:55.411Z,-3.188922,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{4919B0A0-42EA-4898-8487-F3FDC004BDB0}:IO.AIS.E201S1_JZ1.Signal.Value
C-BLCW1-CL1-F-PC-471FNF_PID:MV.Value,2022-05-26T14:08:55.411Z,868.58746,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->Root/Control Network/Cooller/Applications/Cooler/Control Modules/COOLER_FANS_GRP3/471FNF_PID:MV.Value
C-BLCW1-CL1-F-PC-471FNA_PID:MV.Value,2022-05-26T14:08:55.411Z,926.1865,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->Root/Control Network/Cooller/Applications/Cooler/Control Modules/COOLER_FANS_GRP3/471FNA_PID:MV.Value
C-BLCW1-CL1-F-PC-471FNC_PID:MV.Value,2022-05-26T14:08:55.411Z,1433.9073,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->Root/Control Network/Cooller/Applications/Cooler/Control Modules/COOLER_FANS_GRP3/471FNC_PID:MV.Value
C-BLCW1-CL1-F-PC-471FN6_PID:MV.Value,2022-05-26T14:08:55.411Z,988.92413,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->Root/Control Network/Cooller/Applications/Cooler/Control Modules/CLINKER_DUST_TRANS_GRP2/471FN6_PID:MV.Value
C-BLCW1-CL1-F-PC-471FNB_PID:MV.Value,2022-05-26T14:08:55.411Z,808.6018,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->Root/Control Network/Cooller/Applications/Cooler/Control Modules/COOLER_FANS_GRP3/471FNB_PID:MV.Value
